,pro ro wnd ec00 mwh/h cet min15 f 2024-09-17T00:00:00+02:00
2024-09-22 09:30:00+02:00,466.8953832407941
2024-09-22 09:45:00+02:00,466.8953832407941
2024-09-22 10:00:00+02:00,362.1169207999138
2024-09-22 10:15:00+02:00,362.1169207999138
2024-09-22 10:30:00+02:00,362.1169207999138
2024-09-22 10:45:00+02:00,362.1169207999138
2024-09-22 11:00:00+02:00,298.4756648546819
2024-09-22 11:15:00+02:00,298.4756648546819
2024-09-22 11:30:00+02:00,298.4756648546819
2024-09-22 11:45:00+02:00,298.4756648546819
2024-09-22 12:00:00+02:00,275.9716081933072
2024-09-22 12:15:00+02:00,275.9716081933072
2024-09-22 12:30:00+02:00,275.9716081933072
2024-09-22 12:45:00+02:00,275.9716081933072
2024-09-22 13:00:00+02:00,294.60475963255607
2024-09-22 13:15:00+02:00,294.60475963255607
2024-09-22 13:30:00+02:00,294.60475963255607
2024-09-22 13:45:00+02:00,294.60475963255607
2024-09-22 14:00:00+02:00,298.4004465226429
2024-09-22 14:15:00+02:00,298.4004465226429
2024-09-22 14:30:00+02:00,298.4004465226429
2024-09-22 14:45:00+02:00,298.4004465226429
2024-09-22 15:00:00+02:00,287.3586714277694
2024-09-22 15:15:00+02:00,287.3586714277694
2024-09-22 15:30:00+02:00,287.3586714277694
2024-09-22 15:45:00+02:00,287.3586714277694
2024-09-22 16:00:00+02:00,261.47942924554206
2024-09-22 16:15:00+02:00,261.47942924554206
2024-09-22 16:30:00+02:00,261.47942924554206
2024-09-22 16:45:00+02:00,261.47942924554206
2024-09-22 17:00:00+02:00,254.52659229310044
